image,pose,smile,glasses,gender,eye_detected,mouth_detected,eye_nme,mouth_nme,combined_nme
Cindy_Zagorski_0001.jpg,1,1,2,2,1,1,1.34022,0.348924,0.844574
Federico_Trillo_0001.jpg,1,2,2,1,1,1,1.36668,1.05045,1.20857
Hartmut_Mehdorn_0001.jpg,1,2,2,1,1,1,1.5699,0.77658,1.17324
John_Sununu_0001.jpg,1,2,1,1,1,1,2.11784,0.363106,1.24047
Margaret_Caruso_0001.jpg,1,1,2,2,1,1,1.21397,0.36415,0.789062
Michael_Linscott_0001.jpg,1,2,2,1,1,1,3.38023,1.44881,2.41452
Michelle_Pfeiffer_0001.jpg,1,1,2,2,1,1,1.23938,0.406397,0.822889
Randy_Brown_0001.jpg,1,2,2,1,1,1,0.907983,0.279372,0.593677
Tim_Conway_0001.jpg,1,1,2,1,1,0,1.45162,-1,1.45162
Victoria_Clarke_0001.jpg,1,2,2,2,1,1,2.0736,1.41005,1.74183
119_0_0.jpg,1,2,2,1,1,1,1.41184,0.455153,0.933497
1235_0_0.jpg,1,1,2,2,1,1,1.12229,0.216237,0.669263
1248_0_0.jpg,1,2,2,2,1,1,1.01673,0.49608,0.756407
1248_1_0.jpg,1,1,2,2,0,0,-1,-1,-1
127_1_0.jpg,1,2,2,1,0,0,-1,-1,-1
1327_0_0.jpg,1,2,2,2,0,0,-1,-1,-1
1330_0_0.jpg,1,1,2,2,1,1,1.18976,0.242446,0.716105
1359_0_0.jpg,1,2,2,2,1,1,2.92095,0.618127,1.76954
1368_1_0.jpg,1,1,2,2,1,1,1.02555,0.483349,0.754449
1780_0_0.jpg,1,1,2,1,1,1,0.858911,0.187913,0.523412
454_0_0.jpg,1,1,2,2,1,1,1.70597,1.1676,1.43679
48_0_0.jpg,1,1,2,1,1,1,1.08811,0.333597,0.710854
49_0_0.jpg,1,1,2,2,0,0,-1,-1,-1
5318_0_0.jpg,1,1,2,1,1,1,1.26821,0.68915,0.97868
5334_0_0.jpg,1,2,2,2,0,0,-1,-1,-1
5686_0_0.jpg,1,2,2,2,0,0,-1,-1,-1
5748_0_0.jpg,1,2,2,2,0,0,-1,-1,-1
6061_0_0.jpg,1,1,2,2,1,1,1.81053,0.399451,1.10499
6160_0_0.jpg,1,2,2,1,1,1,1.69007,0.648867,1.16947
6232_0_0.jpg,1,1,2,2,0,0,-1,-1,-1
6410_0_0.jpg,1,2,2,2,1,1,1.35101,0.494077,0.922542
6510_0_0.jpg,1,1,1,1,1,1,2.44931,0.180646,1.31498
6966_2_0.jpg,1,1,2,1,1,1,1.2296,0.483581,0.856588
7050_0_0.jpg,1,2,2,1,1,0,1.52097,-1,1.52097
7067_0_0.jpg,1,2,2,2,1,1,1.05016,0.567758,0.808958
7104_0_0.jpg,1,2,2,2,1,1,1.37054,0.719211,1.04487
712_0_0.jpg,1,1,2,2,1,1,1.30327,0.493369,0.898317
7305_0_0.jpg,1,1,2,2,0,0,-1,-1,-1
7328_1_0.jpg,1,1,2,2,1,1,1.15423,0.400369,0.777302
7400_0_0.jpg,1,1,1,1,1,1,1.18525,0.554529,0.86989
7651_0_0.jpg,1,2,2,1,1,0,1.21368,-1,1.21368
7819_0_0.jpg,1,2,1,2,1,1,1.30913,0.0607681,0.684951
8101_0_0.jpg,1,1,2,2,1,1,1.14766,0.430116,0.788889
8297_0_0.jpg,1,2,2,1,0,0,-1,-1,-1
8435_0_0.jpg,1,2,2,1,1,1,1.3274,0.361522,0.844463
8526_1_0.jpg,1,1,2,2,0,0,-1,-1,-1
8829_1_0.jpg,1,1,2,1,1,1,1.37364,0.865769,1.1197
9037_0_0.jpg,1,2,2,2,1,1,0.974439,0.154796,0.564617
9112_1_0.jpg,1,1,2,2,1,1,2.64117,0.789872,1.71552
9207_0_0.jpg,1,1,1,1,1,1,1.04714,0.37769,0.712417
928_0_0.jpg,1,2,2,2,1,1,1.17621,0.369861,0.773033
9360_0_0.jpg,1,2,2,1,1,1,1.20923,0.598678,0.903955
_-20_1221_0.jpg,1,2,2,2,1,1,1.19682,0.45028,0.823551
_-20_1386_0.jpg,1,2,2,2,1,0,2.32172,-1,2.32172
_-40_1320_0.jpg,1,2,2,2,1,1,1.81138,0.408892,1.11014
_-40_1551_0.jpg,1,1,2,1,1,1,2.23773,0.696596,1.46716
_-40_1590_0.jpg,1,1,1,2,1,1,1.5497,1.51263,1.53116
_-40_1654_0.jpg,1,1,2,1,1,0,2.65858,-1,2.65858
_-40_1672_1.jpg,1,2,2,2,1,0,1.54194,-1,1.54194
_-40_1809_0.jpg,1,2,2,2,1,1,1.31684,0.5,0.90842
_-40_181_0.jpg,1,2,2,2,1,1,1.40738,0.78205,1.09471
_-40_1871_0.jpg,1,1,2,2,1,1,1.10627,0.558217,0.832244
_-40_1999_0.jpg,1,1,2,2,1,0,1.40485,-1,1.40485
_-40_200_0.jpg,1,1,2,2,1,1,1.23097,0.823217,1.02709
_-40_2018_0.jpg,1,1,1,2,1,0,1.22356,-1,1.22356
_-40_2074_0.jpg,1,1,2,1,1,1,1.0443,0.437565,0.740935
_-40_2147_0.jpg,1,1,2,2,1,1,1.30046,0.82645,1.06346
_-40_2373_0.jpg,1,2,2,1,1,1,1.07795,0.517136,0.797543
_-40_2457_1.jpg,1,1,2,2,1,0,1.67331,-1,1.67331
_-40_2475_1.jpg,1,1,2,1,0,0,-1,-1,-1
_-40_2510_1.jpg,1,1,2,1,1,1,1.77393,0.842954,1.30844
_-40_259_1.jpg,1,2,2,2,1,1,0.960342,1.10432,1.03233
_-40_2618_0.jpg,1,2,2,1,1,1,1.2972,0.855006,1.0761
_-40_2643_1.jpg,1,1,2,1,0,0,-1,-1,-1
_-40_267_0.jpg,1,2,2,1,0,0,-1,-1,-1
_-40_2745_0.jpg,1,1,2,2,0,0,-1,-1,-1
_-40_274_0.jpg,1,1,2,2,1,1,1.08558,0.838274,0.961929
_0_1247_0.jpg,1,1,2,2,1,1,1.19733,0.467559,0.832443
_-60_100_0.jpg,1,1,2,1,0,0,-1,-1,-1
_-60_1110_2.jpg,1,2,2,1,0,0,-1,-1,-1
_-60_1116_0.jpg,1,2,2,2,0,0,-1,-1,-1
_-60_1204_1.jpg,1,1,2,2,0,0,-1,-1,-1
_-60_1297_0.jpg,1,1,2,1,1,1,0.998261,0.499756,0.749008
_-60_1345_0.jpg,1,1,2,1,1,1,1.53613,0.792693,1.16441
_-60_1593_0.jpg,1,1,1,2,1,0,2.1113,-1,2.1113
_-60_1701_0.jpg,1,1,2,2,1,1,1.89801,0.731119,1.31457
_-60_1736_0.jpg,1,1,2,1,1,1,1.05627,0.997952,1.02711
_-60_17_0.jpg,1,2,2,2,1,0,1.46744,-1,1.46744
_-60_1891_0.jpg,1,2,2,1,0,0,-1,-1,-1
_-60_2111_0.jpg,1,2,2,1,0,0,-1,-1,-1
_-60_2150_0.jpg,1,2,2,2,1,1,1.54435,0.372355,0.958352
_-60_2214_0.jpg,1,2,2,2,1,1,1.13578,0.242536,0.689157
_-60_2242_0.jpg,1,2,1,1,0,0,-1,-1,-1
_-60_2318_1.jpg,1,2,2,1,1,0,1.66388,-1,1.66388
_-60_2389_0.jpg,1,1,2,2,1,1,2.29486,0.545705,1.42028
_-60_2566_0.jpg,1,2,2,2,0,0,-1,-1,-1
_-60_2706_1.jpg,1,1,2,2,1,0,1.36515,-1,1.36515
_-60_3053_0.jpg,1,2,2,2,1,1,1.75995,0.236088,0.998017
_-60_3173_0.jpg,1,1,2,2,1,1,1.29593,0.411184,0.853558
_-60_3206_0.jpg,1,2,1,1,1,1,2.46772,0.570675,1.5192
_-60_3368_0.jpg,1,1,2,1,0,0,-1,-1,-1
_-60_3439_0.jpg,1,1,1,1,1,1,2.54177,0.882162,1.71197
_-60_348_1.jpg,1,1,2,1,1,0,1.96168,-1,1.96168
_-60_3516_0.jpg,1,1,2,2,1,0,1.31015,-1,1.31015
_-60_3530_0.jpg,1,2,2,1,1,1,1.25,0.391077,0.820538
_-60_3532_0.jpg,1,2,2,2,0,0,-1,-1,-1
_-60_3570_1.jpg,1,2,2,1,1,1,1.02212,0.319077,0.670597
_-60_3642_0.jpg,1,1,2,2,0,0,-1,-1,-1
_-60_364_0.jpg,1,2,2,2,1,1,1.29196,0.307438,0.799701
_-60_3902_0.jpg,1,1,2,1,1,1,2.53881,0.470113,1.50446
_-60_3992_0.jpg,1,2,2,2,0,0,-1,-1,-1
_-60_4233_0.jpg,1,1,2,2,0,0,-1,-1,-1
_-60_4297_0.jpg,1,2,2,2,1,1,1.25281,0.5,0.876405
_-60_4434_0.jpg,1,1,1,1,1,1,2.00039,0.743526,1.37196
_-60_4925_0.jpg,1,2,2,1,1,0,2.3015,-1,2.3015
_-60_4928_0.jpg,1,1,2,2,1,1,1.61276,0.519778,1.06627
_-60_5370_0.jpg,1,1,2,2,0,0,-1,-1,-1
_-60_5504_0.jpg,1,1,2,2,1,1,1.56775,0.982658,1.2752
_-60_5734_0.jpg,1,1,1,1,1,1,1.10862,0.304061,0.706338
_-60_6360_0.jpg,1,1,2,1,1,1,1.84963,0.951129,1.40038
_-60_647_0.jpg,1,2,1,2,0,0,-1,-1,-1
_-60_6605_0.jpg,1,1,1,2,1,1,1.65234,0.536875,1.09461
_-60_6608_0.jpg,1,1,2,2,0,0,-1,-1,-1
_-60_6732_0.jpg,1,1,1,2,1,0,2.41108,-1,2.41108
_-60_6795_0.jpg,1,2,1,1,0,0,-1,-1,-1
_-60_7115_0.jpg,1,2,2,1,0,0,-1,-1,-1
_-60_7278_0.jpg,1,1,2,1,0,0,-1,-1,-1
_-60_7318_0.jpg,1,2,2,1,1,1,1.55279,0.788452,1.17062
_-60_757_0.jpg,1,2,2,1,1,1,1.14269,0.750371,0.946529
_-60_8341_1.jpg,1,2,2,1,0,0,-1,-1,-1
_-60_8701_0.jpg,1,2,2,2,1,1,1.26691,0.331042,0.798978
_-60_9134_0.jpg,1,1,2,2,1,1,1.32419,0.648131,0.986163
_-60_9279_0.jpg,1,2,2,1,1,1,1.36912,0.349215,0.859169
_-60_9566_1.jpg,1,2,2,2,1,1,1.48579,0.4159,0.950846
_-60_9607_0.jpg,1,1,2,2,1,1,2.07977,0.61133,1.34555
_-60_9915_0.jpg,1,2,2,1,1,1,1.04681,0.719806,0.883309
